Date,Precipitation,Temp Max,Temp Min,Wind,-
2014/04/14,0.0,20.0,42.08 F,2.6270092728221797,s
2014/04/15,0.5,14.4,46.04 F,4.007947113827582,sun
2014/04/16,10.9,11.1,48.019999999999996 F,4.61527498946783,f.
2014/04/17,18.5,11.7,44.96 F,4.706718963477132,fog
2014/04/18,0.0,14.4,42.08 F,3.8032092099303445,s.
2014/04/19,13.7,11.7,42.08 F,4.7364748047480845,fog
2014/04/20,0.0,15.6,42.08 F,2.706220625607412,Sun
2014/04/21,5.1,,46.04 F,2.530267341007091,f
2014/04/22,14.2,12.2,41.0 F,4.2164451484678835,fog
2014/04/22,14.2,12.2,41.0 F,4.2164451484678835,fog
2014/04/23,8.9,,42.980000000000004 F,5.019041498279975,fog
2014/04/24,12.4,,42.980000000000004 F,5.324169332125627,f
2014/04/25,0.0,14.4,42.08 F,2.327589017526565,sun
2014/04/26,3.3,15.0,42.08 F,3.9264194687540614,s
2014/04/27,6.9,11.1,42.980000000000004 F,5.826677255100274,f.
2014/04/28,0.0,16.1,39.92 F,2.6332746916781726,Sun
2014/04/29,0.0,25.0,48.92 F,2.319580668618314,Sun
2014/04/30,0.0,27.8,48.92 F,3.935438934406458,s
2014/05/01,0.0,29.4,51.980000000000004 F,3.019601917507081,Sun
2014/05/02,0.0,18.3,51.08 F,4.703763090736798,s
2014/05/03,33.3,15.0,48.019999999999996 F,3.4260249893811046,Fog
2014/05/04,16.0,14.4,48.019999999999996 F,4.210904835773044,fog
2014/05/05,5.1,15.6,48.92 F,3.807242055939006,fog
2014/05/06,0.0,16.7,46.94 F,2.6073985197699994,Sun
2014/05/07,0.0,18.3,44.96 F,1.730549246042131,s.
2014/05/08,13.7,,48.92 F,3.434142231268892,Fog
2014/05/09,nan,13.3,44.96 F,5.63210912788704,sun
2014/05/10,0.5,15.6,44.96 F,2.1159040405890734,Fog
2014/05/11,0.0,18.9,46.94 F,1.7095913881781242,sun
2014/05/12,0.0,24.4,48.92 F,2.7137796395792506,s.
2014/05/13,0.0,26.7,55.040000000000006 F,3.832914154842111,s.
2014/05/14,nan,,55.94 F,3.3090860764300976,Sun
2014/05/15,nan,26.7,55.040000000000006 F,3.0202353189993043,sun
2014/05/16,0.0,,53.06 F,4.10982216699012,s.
2014/05/17,0.0,,53.06 F,3.2096049140156904,s
2014/05/18,0.0,20.0,51.08 F,3.2220437897201974,Sun
2014/05/19,0.0,21.1,50.0 F,2.203033829664574,s
2014/05/20,0.0,22.2,50.0 F,2.7174203286638883,Sun
2014/05/21,0.0,20.0,51.08 F,1.7145880672375762,sun
2014/05/22,0.0,24.4,53.06 F,2.515019128822324,sun
2014/05/23,3.8,20.0,55.040000000000006 F,4.005430125006743,f
2014/05/24,0.0,18.3,51.980000000000004 F,2.414911303724009,sun
2014/05/25,5.6,,51.08 F,1.433961703944277,fog
2014/05/26,0.0,18.3,51.980000000000004 F,4.53726854966017,sun
2014/05/27,0.0,,50.0 F,2.522311677446549,s
2014/05/28,0.0,18.9,50.0 F,3.4278871825944393,sun
2014/05/29,0.0,18.9,51.980000000000004 F,4.329013053300553,s.
2014/05/30,0.0,,48.019999999999996 F,4.537753115191477,Sun
2014/05/31,0.0,23.3,50.0 F,2.219706524588409,s.
2014/06/01,0.0,,51.08 F,2.3275836859757475,s
2014/06/01,0.0,,51.08 F,2.3275836859757475,s
2014/06/02,0.0,23.3,51.980000000000004 F,2.4219234454519727,s
2014/06/03,0.0,18.3,51.980000000000004 F,3.237724397966642,sun
2014/06/04,0.0,19.4,50.0 F,2.606732134733475,s.
2014/06/05,0.0,22.2,50.0 F,2.4369307599530616,s
2014/06/06,0.0,25.0,51.08 F,3.2054299986429906,Sun
2014/06/07,0.0,24.4,55.94 F,3.1057882651417565,s
2014/06/08,0.0,,53.96 F,2.1153996644633772,s.
2014/06/09,0.0,,55.94 F,3.619717287306642,Sun
2014/06/10,0.0,20.0,53.96 F,2.921491533642909,Sun
2014/06/11,0.0,23.9,51.980000000000004 F,2.717827345146468,sun
2014/06/12,1.8,21.7,53.96 F,4.008327288109386,Sun
2014/06/13,6.4,15.6,51.980000000000004 F,5.004164929377728,fog
2014/06/14,0.0,17.8,53.06 F,3.2220106518539637,sun
2014/06/15,0.5,18.3,50.0 F,3.607607363292081,f
2014/06/16,3.6,,48.019999999999996 F,2.4139265018140557,f
2014/06/17,1.3,17.8,50.0 F,3.027138929484783,fog
2014/06/18,0.0,18.9,51.980000000000004 F,2.7209748388822774,s.
2014/06/19,0.8,25.6,53.06 F,3.7339655569321746,sun
2014/06/20,0.3,20.0,50.0 F,3.437525051995956,s.
2014/06/21,0.0,22.2,51.08 F,3.6358599249091843,Sun
2014/06/22,0.0,25.0,51.980000000000004 F,2.704034926641769,Sun
2014/06/23,0.0,,55.94 F,2.526262488966469,Sun
2014/06/24,0.0,24.4,57.92 F,2.5114273780333014,sun
2014/06/25,0.0,26.1,57.019999999999996 F,2.419818039939962,s.
2014/06/26,0.0,,57.92 F,4.133097643542545,sun
2014/06/27,1.8,21.1,57.019999999999996 F,4.530090251056069,Fog
2014/06/28,2.3,20.0,55.94 F,4.322489669027631,f
2014/06/29,0.0,20.6,55.040000000000006 F,3.222423128329495,Sun
2014/06/30,0.0,25.6,55.040000000000006 F,4.419090078589378,Sun
2014/07/01,0.0,34.4,60.08 F,3.5336501516807384,s
2014/07/02,0.0,27.2,57.92 F,3.625085920715947,s.
2014/07/03,0.0,21.7,57.019999999999996 F,3.1286842568554234,Sun
2014/07/04,0.0,23.9,57.019999999999996 F,3.6236492241101073,s.
2014/07/05,0.0,24.4,55.94 F,2.2264653141263433,f
2014/07/06,0.0,28.9,59.0 F,3.0160845655046806,s
2014/07/07,0.0,,64.03999999999999 F,4.108430922737453,f
2014/07/08,nan,30.0,60.08 F,3.5141077857212277,sun
2014/07/09,0.0,26.7,57.019999999999996 F,2.337363525828811,s.
2014/07/10,0.0,28.9,55.040000000000006 F,2.236219762099396,fog
2014/07/11,0.0,31.1,59.0 F,2.212864826206397,s
2014/07/11,0.0,31.1,59.0 F,2.212864826206397,s
2014/07/12,0.0,32.2,62.06 F,2.2286341210448755,Sun
2014/07/13,0.0,,59.0 F,2.6110506537999014,rain
2014/07/14,0.0,27.8,59.0 F,2.8137374365435806,Sun
2014/07/15,0.0,31.1,57.019999999999996 F,2.303746292113453,sun
2014/07/16,0.0,31.1,57.92 F,2.405068813517578,s.
2014/07/17,nan,26.7,57.019999999999996 F,3.726665518557578,Sun
2014/07/18,0.0,,53.06 F,2.816690419416543,sun
2014/07/19,0.0,25.6,59.0 F,5.434342864776628,f
2014/07/20,0.0,,57.92 F,2.826007168498566,s
2014/07/21,0.0,23.9,55.94 F,2.20129213969229,s.
2014/07/22,0.3,21.1,55.94 F,1.1120608014875248,f.
2014/07/23,19.3,18.9,55.94 F,3.3243216806265856,sun
2014/07/24,0.0,20.6,55.040000000000006 F,4.716198350873937,s
2014/07/25,0.0,,53.96 F,2.70247991201737,Sun
2014/07/26,0.0,26.1,55.94 F,3.6276167245033615,sun
2014/07/27,0.0,,59.0 F,4.124932827757748,sun
2014/07/28,0.0,,59.0 F,3.7083335216854585,s
2014/07/29,nan,30.0,60.08 F,2.8074726086474078,s.
2014/07/30,0.0,29.4,57.92 F,3.413195344000211,Sun
2014/07/31,0.0,,64.03999999999999 F,4.1068416410842215,s.
2014/08/01,0.0,28.9,59.0 F,3.3104490131148205,sun
2014/08/02,0.5,29.4,60.08 F,1.712583422388897,sun
2014/08/03,0.0,31.7,57.92 F,2.618944266410633,s
2014/08/04,nan,32.8,60.980000000000004 F,2.6141590071706604,s.
2014/08/05,0.0,,57.019999999999996 F,2.723063745347116,sun
2014/08/06,0.0,26.1,59.0 F,2.225526876146129,fog
2014/08/07,0.0,25.6,55.94 F,2.425496093240718,f.
2014/08/08,0.0,25.6,55.94 F,2.932789483084926,s
2014/08/09,0.0,27.2,60.08 F,4.131432293551644,s
2014/08/10,0.0,30.6,57.019999999999996 F,3.402093269298626,Sun
2014/08/11,0.5,35.6,64.03999999999999 F,2.620549163165091,Rain
2014/08/12,12.7,27.2,62.96 F,3.1309382781386446,Fog
2014/08/13,21.6,23.3,59.0 F,2.734497385872917,f.
2014/08/14,0.0,,62.96 F,0.636913396627965,Sun
2014/08/15,1.0,24.4,62.06 F,1.5062228644525646,Fog
2014/08/16,0.0,,60.08 F,2.2359543694532844,s.
2014/08/17,0.0,27.8,59.0 F,2.809165011185476,Sun
2014/08/18,0.0,29.4,60.08 F,3.3065952069346176,s
2014/08/19,0.0,27.2,60.08 F,2.4046527133802975,sun
2014/08/20,0.0,21.7,57.019999999999996 F,3.6384901003056975,s
2014/08/20,0.0,21.7,57.019999999999996 F,3.6384901003056975,s
2014/08/21,0.0,,51.980000000000004 F,1.7265294251214287,s
2014/08/22,0.0,23.9,55.94 F,2.90934769582211,sun
2014/08/23,0.0,27.8,57.019999999999996 F,2.0347580383428197,s
2014/08/24,0.0,25.0,55.94 F,2.3249312051670987,sun
2014/08/25,0.0,28.9,57.92 F,2.033510111516462,s
2014/08/26,0.0,,60.08 F,1.806746197732435,s.
2014/08/27,0.0,28.9,60.980000000000004 F,1.6091560874507604,s.
2014/08/28,0.0,23.3,57.92 F,2.307638251214428,Sun
2014/08/29,0.0,22.8,59.0 F,3.4333784333702377,s.
2014/08/30,8.4,17.8,59.0 F,2.222493063794466,fog
2014/08/31,1.3,,57.019999999999996 F,1.9235656555401386,Fog
2014/09/01,0.0,23.3,55.040000000000006 F,2.5129454831124587,s
2014/09/02,3.0,20.0,57.019999999999996 F,4.330498791942123,f.
2014/09/03,0.0,,55.040000000000006 F,2.722232051607789,Sun
2014/09/04,0.0,23.9,51.980000000000004 F,3.1286028826974657,f.
2014/09/05,0.0,27.8,57.019999999999996 F,6.510058539276183,Fog
2014/09/06,0.0,32.2,59.0 F,2.9220428814786663,sun
2014/09/07,0.0,28.3,55.94 F,2.1186395540120695,sun
2014/09/08,0.0,21.1,55.94 F,2.8276212841374884,s
2014/09/09,0.0,21.7,55.94 F,2.3076550451563684,Sun
2014/09/10,0.0,22.2,53.96 F,3.92123937579871,sun
2014/09/11,0.0,24.4,55.040000000000006 F,5.306595464290972,s
2014/09/12,0.0,,55.040000000000006 F,5.925286361670999,Sun
2014/09/13,0.0,28.3,50.0 F,4.202114793190235,s
2014/09/14,0.0,30.0,53.06 F,1.800622408258737,sun
2014/09/15,0.0,30.6,53.96 F,1.2215328008623605,s
2014/09/16,0.0,22.2,57.019999999999996 F,2.828729130691849,Sun
2014/09/17,0.5,22.8,57.92 F,2.3247251026323714,s.
2014/09/18,0.3,19.4,59.0 F,3.118901608461541,fog
2014/09/19,0.0,23.9,60.980000000000004 F,2.801349273871762,Sun
2014/09/20,0.0,24.4,57.92 F,4.407324350416751,Fog
2014/09/21,0.0,,55.040000000000006 F,3.007949631033938,s
2014/09/22,0.3,,59.0 F,2.1344640586158627,fog
2014/09/23,18.3,,57.92 F,2.5299998715364396,f.
2014/09/24,20.3,18.9,57.92 F,2.714352838551822,f.
2014/09/25,4.3,21.7,57.92 F,2.5050353221979105,f
2014/09/26,8.9,20.0,57.019999999999996 F,3.3178183701830224,fog
2014/09/27,0.0,,53.06 F,3.2358964107300636,f.
2014/09/28,0.0,18.9,53.96 F,2.0061643089306624,fog
2014/09/29,0.8,16.7,51.980000000000004 F,3.5059533580766087,f
2014/09/29,0.8,16.7,51.980000000000004 F,3.5059533580766087,f
2014/09/30,0.0,19.4,53.96 F,2.628597479437627,sun
2014/10/01,0.0,18.3,51.980000000000004 F,2.1094753267883326,sun
2014/10/02,0.0,19.4,50.0 F,2.0290883480163457,sun
2014/10/03,0.0,22.2,48.019999999999996 F,1.0037877516408704,s
2014/10/04,0.0,21.7,53.96 F,1.2341060537603359,s
2014/10/05,0.0,23.9,53.06 F,1.4225010975922008,f
2014/10/06,0.0,25.6,55.94 F,2.5021434694795297,f.
2014/10/07,0.0,,57.019999999999996 F,1.0311184797237207,Fog
2014/10/08,0.0,20.6,55.040000000000006 F,1.8219548803911716,fog
2014/10/09,0.0,17.2,51.980000000000004 F,1.0260165968744541,Fog
2014/10/10,0.3,18.3,50.0 F,3.8389331923678824,fog
2014/10/11,7.4,18.3,53.06 F,3.537869724513157,rain
2014/10/12,0.0,17.8,53.06 F,2.1199197154122706,sun
2014/10/13,7.6,21.1,50.0 F,3.1305688770454627,f
2014/10/14,7.1,16.7,53.06 F,2.2002189859504684,f.
2014/10/15,8.6,16.1,53.06 F,4.72500349306329,f
2014/10/16,0.0,20.6,51.980000000000004 F,3.338872498178874,sun
2014/10/17,3.3,16.7,53.06 F,3.002766963810002,Fog
2014/10/18,15.0,19.4,57.019999999999996 F,1.9064329484955356,fog
2014/10/19,0.0,,55.040000000000006 F,3.214001572628233,sun
2014/10/20,11.7,16.1,53.96 F,3.108344774500713,f.
2014/10/21,1.0,16.1,53.06 F,4.734496016490965,sun
2014/10/22,32.0,,53.06 F,5.028524824107469,f
2014/10/23,9.4,14.4,46.94 F,4.606809536673887,s.
2014/10/24,4.1,14.4,48.019999999999996 F,3.212157120456961,s.
2014/10/25,6.1,16.7,46.94 F,5.434448292327273,f.
2014/10/26,1.5,,46.04 F,5.011778552988437,fog
2014/10/27,0.8,15.6,44.06 F,2.42205594104071,s.
2014/10/28,12.7,15.0,48.92 F,3.939789952067775,f.
2014/10/29,0.5,16.7,53.06 F,3.1368309691491714,f
2014/10/30,25.4,15.6,51.980000000000004 F,3.2297630428625186,Fog
2014/10/31,nan,12.8,46.94 F,2.0066014760287048,f
2014/11/01,0.0,,44.96 F,1.2180478301822466,f
2014/11/02,1.8,,44.96 F,2.9109106085870025,Fog
2014/11/03,10.9,13.9,51.980000000000004 F,4.818889139764531,Fog
2014/11/04,4.1,14.4,51.08 F,3.33555252558703,f.
2014/11/05,4.8,,51.08 F,2.1284759368784307,f
2014/11/06,4.1,,51.08 F,6.727953952216551,fog
2014/11/07,0.0,14.4,44.96 F,2.338090022135246,s
2014/11/08,0.0,12.8,39.019999999999996 F,0.8232069782498623,Fog
2014/11/08,0.0,12.8,39.019999999999996 F,0.8232069782498623,Fog
2014/11/09,5.1,,46.04 F,3.0082440356544224,f.
2014/11/10,0.0,11.1,42.08 F,3.921715455334542,s.
2014/11/11,0.0,7.8,33.98 F,7.7355656841883995,s.
2014/11/12,0.0,6.7,32.0 F,7.60379412457352,sun
2014/11/13,0.0,7.2,33.08 F,4.716130438287243,sun
2014/11/14,0.0,7.2,28.22 F,4.539342585911764,Sun
2014/11/15,0.0,8.3,29.12 F,4.219384970791624,s.
2014/11/16,0.0,9.4,28.22 F,4.2303224746231605,s
2014/11/17,0.0,10.6,28.22 F,1.9342569263901495,s.
2014/11/18,0.0,,31.1 F,0.9228304442758667,s
2014/11/19,0.0,11.1,35.96 F,1.915407616688962,s
2014/11/20,3.6,11.1,42.08 F,2.1303774304477385,fog
2014/11/21,15.2,11.1,46.94 F,4.723337296191659,f.
2014/11/22,0.5,9.4,44.06 F,4.7134251479303195,Sun
2014/11/23,11.9,12.8,42.08 F,5.13657544180051,f.
2014/11/24,1.3,11.7,39.92 F,3.801013820361911,f.
2014/11/25,18.3,,48.92 F,4.537292827083646,Fog
2014/11/26,0.3,15.0,53.96 F,3.918957622187113,Sun
2014/11/27,3.3,14.4,53.06 F,6.619706892136808,f.
2014/11/28,34.3,12.8,37.94 F,5.800466740576141,Fog
2014/11/29,3.6,4.4,24.259999999999998 F,5.317833921903272,f
2014/11/30,0.0,2.8,23.18 F,4.424381850697598,sun
2014/12/01,0.0,4.4,26.24 F,2.221194596873661,Sun
2014/12/02,0.0,5.6,26.24 F,5.714573168341255,f
2014/12/03,0.0,10.0,32.0 F,3.6007584230979375,sun
2014/12/04,0.8,8.3,39.019999999999996 F,1.1298539895572315,Fog
2014/12/05,3.0,12.8,44.06 F,3.139350310755642,fog
2014/12/06,7.4,,46.04 F,3.6084591993488195,f.
2014/12/07,0.0,14.4,42.980000000000004 F,2.8262079002734644,Sun
2014/12/08,9.1,14.4,48.019999999999996 F,4.210682359141974,f
2014/12/09,9.9,16.1,51.08 F,5.114869721500973,f
2014/12/10,13.0,18.9,50.0 F,6.709139945035606,fog
2014/12/11,6.9,14.4,46.94 F,6.410592520607508,f
2014/12/12,0.0,11.1,44.96 F,3.7266992556651206,s
2014/12/13,0.0,10.0,39.019999999999996 F,1.1382265724681917,Fog
2014/12/14,0.0,12.8,35.06 F,3.518159450191692,fog
2014/12/15,0.0,12.2,44.06 F,5.907459645377757,s
2014/12/16,0.0,,46.94 F,4.032996434917932,s.
2014/12/17,2.8,8.9,42.980000000000004 F,1.6088342962608688,Fog
2014/12/18,13.0,9.4,44.06 F,3.1214150840101187,f
2014/12/18,13.0,9.4,44.06 F,3.1214150840101187,f
2014/12/19,3.0,,44.96 F,4.3121844299201575,s
2014/12/20,19.6,12.8,44.06 F,5.514730566089667,f
2014/12/21,0.0,12.8,50.0 F,5.207540092726096,Sun
2014/12/22,0.0,,42.980000000000004 F,1.537475978518711,Sun
2014/12/23,20.6,,41.0 F,3.808952384011863,fog
2014/12/24,5.3,7.2,39.019999999999996 F,1.8216928169021058,Fog
2014/12/25,0.0,7.8,37.04 F,2.228262297152999,f
2014/12/26,0.0,,35.06 F,1.238247748973635,f
2014/12/27,3.3,9.4,39.92 F,4.932021206651393,f.
2014/12/28,4.1,6.7,37.04 F,1.8383237623227848,Fog
2014/12/29,nan,6.1,33.08 F,4.302665160801984,f
2014/12/30,0.0,3.3,28.22 F,3.61938465642982,s.
2014/12/31,0.0,3.3,27.14 F,3.0004350919081553,sun
2015/01/01,0.0,5.6,26.24 F,1.2182787720938326,sun
2015/01/02,1.5,5.6,32.0 F,2.329867449391895,fog
2015/01/03,nan,,35.06 F,1.7098683632472453,f
2015/01/04,10.2,,37.94 F,4.532355862770643,f
2015/01/05,8.1,12.2,48.92 F,6.425721032958585,fog
2015/01/06,0.0,,42.980000000000004 F,1.3087663373208631,f.
2015/01/07,0.0,7.8,42.08 F,1.6053680689168779,fog
2015/01/08,0.0,,35.06 F,2.6267230125447463,Fog
2015/01/09,0.3,,37.94 F,0.6350209996702246,f
2015/01/10,5.8,7.8,42.980000000000004 F,0.5252792330274131,f
2015/01/11,1.5,9.4,44.96 F,1.1044205393195088,Fog
2015/01/12,0.0,,39.92 F,1.6102676917792151,f
2015/01/13,0.0,9.4,37.04 F,2.704214500201798,Fog
2015/01/14,0.0,6.1,33.08 F,2.824534209269572,fog
2015/01/15,9.7,,33.98 F,3.2010510566273878,fog
2015/01/16,0.0,11.7,42.08 F,4.520151870938519,f
2015/01/17,26.2,,37.94 F,2.820099064300255,f
2015/01/18,21.3,13.9,44.96 F,6.6030275813349215,rain
2015/01/19,0.5,10.0,42.980000000000004 F,2.8192289658586023,Sun
2015/01/20,0.0,10.0,37.94 F,3.007954076503929,fog
2015/01/21,nan,7.2,31.1 F,1.3109167470262946,Fog
2015/01/22,0.8,,42.980000000000004 F,1.3368429197577814,f.
2015/01/23,5.8,12.2,46.94 F,2.615901868046791,fog
2015/01/24,0.5,14.4,51.980000000000004 F,3.3071063488184045,Fog
2015/01/25,0.0,17.2,44.96 F,1.4181810241062145,Fog
2015/01/26,0.0,16.1,42.980000000000004 F,2.2271515428714164,Fog
2015/01/27,0.8,11.1,46.94 F,2.0367972435570003,f
2015/01/27,0.8,11.1,46.94 F,2.0367972435570003,f
2015/01/28,0.0,12.2,41.0 F,1.8135632311416745,f
2015/01/29,0.0,12.2,37.94 F,2.92774016575637,s.
2015/01/30,0.0,,33.98 F,0.815895134890776,f.
2015/01/31,0.0,7.2,37.94 F,1.922955357084678,Fog
2015/02/01,1.5,,39.92 F,2.6124094076621804,f
2015/02/02,7.4,11.1,41.0 F,4.02593812064912,Fog
2015/02/03,1.3,,42.08 F,1.9383057934859946,f
2015/02/04,$,10.6,39.92 F,1.7051985129977443,f
2015/02/05,26.2,,46.94 F,4.62589762758766,f.
2015/02/06,17.3,14.4,50.0 F,4.500073976089078,Fog
2015/02/07,23.6,,48.92 F,4.629017785597005,Fog
2015/02/08,3.6,,46.94 F,3.9007989088322286,f
2015/02/09,6.1,,46.94 F,2.5020838248558768,f
2015/02/10,0.3,12.8,46.94 F,4.036998353400474,fog
2015/02/11,0.0,12.8,42.08 F,1.014499498484668,f.
2015/02/12,1.0,,48.92 F,2.125467554773961,sun
2015/02/13,0.0,15.6,44.06 F,1.7079561609775131,f
2015/02/14,nan,14.4,44.06 F,2.9128235756874123,Fog
2015/02/15,0.0,12.2,39.019999999999996 F,4.801888424148816,s
2015/02/16,0.0,15.0,42.08 F,6.634288821265498,fog
2015/02/17,0.0,16.1,39.92 F,4.015697083867166,s.
2015/02/18,0.0,12.2,39.92 F,2.6087475212102613,s
2015/02/19,4.6,10.6,46.94 F,2.2386080413680585,Fog
2015/02/20,0.8,,44.96 F,0.9373106654775156,fog
2015/02/21,0.0,12.2,42.08 F,4.508859385059726,s
2015/02/22,0.0,,37.94 F,4.225346861075714,Sun
2015/02/23,nan,,33.08 F,1.4246858239324487,Sun
2015/02/24,0.0,11.1,35.96 F,1.5173102143310353,s
2015/02/25,4.1,10.0,44.06 F,1.0157962068458086,fog
2015/02/26,9.4,11.7,46.04 F,1.4128375177234642,Fog
2015/02/27,18.3,,44.06 F,4.002047058829378,f.
2015/02/28,0.0,12.2,37.94 F,5.125119464861172,sun
2015/03/01,0.0,11.1,33.98 F,2.209476621128057,Sun
2015/03/02,0.0,11.1,39.92 F,4.817043128866644,s
2015/03/03,0.0,,32.0 F,2.1188216047385486,s
2015/03/04,0.0,12.8,31.1 F,1.824078638161902,sun
2015/03/05,0.0,13.3,37.04 F,1.3140175705317587,Sun
2015/03/06,0.0,15.0,37.94 F,1.430015533876264,Sun
2015/03/07,nan,,39.019999999999996 F,2.7354620554965994,fog
2015/03/08,0.0,17.2,39.019999999999996 F,1.7105730056208228,fog
2015/03/08,0.0,17.2,39.019999999999996 F,1.7105730056208228,fog
2015/03/09,0.0,14.4,39.92 F,1.8200382415897414,fog
2015/03/10,0.8,13.3,41.0 F,2.6245205047984297,f.
2015/03/11,2.5,14.4,48.019999999999996 F,3.117533091569614,f.
2015/03/12,0.0,,48.92 F,3.2295289329365002,s.
2015/03/13,2.0,17.2,46.04 F,2.2295884091544043,s
2015/03/14,17.0,13.9,48.92 F,3.8221490755037753,f.
2015/03/15,55.9,,42.980000000000004 F,4.20014539551381,f.
2015/03/16,1.0,13.9,42.980000000000004 F,3.0285769248920738,f.
2015/03/17,0.8,13.3,39.92 F,2.6033408436183247,Sun
2015/03/18,0.0,15.6,44.96 F,2.520351992189831,s.
2015/03/19,0.0,15.6,46.94 F,1.9350945031238411,sun
2015/03/20,4.1,13.9,48.019999999999996 F,1.905886948384627,s.
2015/03/21,3.8,13.3,46.94 F,4.721918292590185,f
2015/03/22,1.0,11.7,42.980000000000004 F,2.3040528387685506,s
2015/03/23,8.1,11.1,42.08 F,2.8221955522903017,f.
2015/03/24,7.6,12.8,42.980000000000004 F,3.9364883703558107,fog
2015/03/25,5.1,14.4,44.96 F,4.412722829589975,fog
2015/03/26,0.0,,50.0 F,2.2061791512410123,Sun
2015/03/27,1.0,18.3,48.019999999999996 F,4.027216489116001,fog
2015/03/28,nan,15.6,48.92 F,5.7261029882104575,Sun
2015/03/29,0.0,15.6,48.019999999999996 F,3.037402436867357,Sun
2015/03/30,1.8,17.8,51.08 F,2.9183131455509774,fog
2015/03/31,1.0,,42.980000000000004 F,4.204346732705845,fog
2015/04/01,5.1,,42.08 F,3.2059455179698753,Rain
2015/04/02,0.0,13.3,42.08 F,2.4115276358397115,s
2015/04/03,1.5,11.1,41.0 F,3.602907021731073,f.
2015/04/04,0.0,,39.019999999999996 F,1.7144919990974392,s
2015/04/05,0.0,16.7,37.04 F,2.4082521446462,sun
2015/04/06,1.0,13.9,44.06 F,3.519649770193028,sun
2015/04/07,0.5,,44.06 F,3.9351455017968617,Sun
2015/04/08,0.0,17.2,42.980000000000004 F,1.7319607851528924,s.
2015/04/09,0.0,17.2,42.980000000000004 F,2.3344449251184654,sun
2015/04/10,10.9,,46.04 F,4.608385077567689,f.
2015/04/11,0.0,,42.08 F,6.538948638927669,s
2015/04/12,0.0,,42.08 F,3.617839142509616,s.
2015/04/13,14.0,11.7,39.019999999999996 F,3.6252435533799514,f
2015/04/14,3.3,11.7,37.04 F,3.3078535309484565,sun
2015/04/15,0.0,13.9,37.94 F,2.4179341226429427,sun
2015/04/16,0.0,17.8,39.019999999999996 F,3.1155220654951794,Sun
2015/04/17,0.0,18.9,42.980000000000004 F,3.636551380733923,s
2015/04/17,0.0,18.9,42.980000000000004 F,3.636551380733923,s
2015/04/18,0.0,18.9,46.94 F,3.9276283712988613,s
2015/04/19,0.0,,46.94 F,3.6000161982426246,s.
2015/04/20,0.0,,46.04 F,2.6112452136043713,Sun
2015/04/21,nan,17.2,44.06 F,3.4189721738067878,Fog
2015/04/22,0.0,15.6,41.0 F,2.309233417985012,Sun
2015/04/23,3.0,12.2,44.06 F,4.107066424019664,f
2015/04/24,nan,12.2,42.980000000000004 F,5.03704997148355,fog
2015/04/25,1.3,13.3,42.08 F,3.0011048107394496,fog
2015/04/26,0.0,15.6,39.92 F,2.714306456424545,f.
2015/04/27,0.3,25.0,51.08 F,2.32200102017348,f.
2015/04/28,1.8,15.6,48.019999999999996 F,4.312795640374016,f
2015/04/29,0.0,16.1,44.96 F,4.726219408771892,sun
2015/04/30,0.0,17.2,46.04 F,2.1048815939339836,Sun
2015/05/01,0.0,18.3,48.019999999999996 F,3.708789482846468,sun
2015/05/02,0.0,,46.04 F,3.7144082428253338,s.
2015/05/03,0.0,,46.04 F,2.6327214745379144,sun
2015/05/04,0.0,17.2,44.96 F,5.201349415442636,Sun
2015/05/05,6.1,,44.96 F,5.1226952685407205,f.
2015/05/06,0.0,,44.96 F,2.6035715091621245,f
2015/05/07,0.0,20.6,42.980000000000004 F,3.037783485999289,sun
2015/05/08,0.0,23.9,46.94 F,3.0350335551744396,sun
2015/05/09,0.0,26.7,48.92 F,2.633879381327592,s
2015/05/10,0.0,19.4,51.980000000000004 F,2.8334137168043947,s
2015/05/11,0.0,,50.0 F,2.5270935699538177,Fog
2015/05/12,4.3,15.6,51.08 F,3.31162671469883,fog
2015/05/13,4.1,12.2,50.0 F,2.826159076706325,f.
2015/05/14,0.3,17.8,48.92 F,2.0023638378027386,fog
2015/05/15,0.0,20.0,48.92 F,2.804202963327155,Fog
2015/05/16,0.0,15.6,51.980000000000004 F,3.0061626517537654,s.
2015/05/17,nan,19.4,51.08 F,2.12997578764072,s.
2015/05/18,0.0,25.6,53.96 F,3.01459771634449,s.
2015/05/19,0.0,21.7,53.06 F,2.6179663433806746,Sun
2015/05/20,0.0,23.3,51.08 F,1.834993188194924,fog
2015/05/21,nan,25.6,53.06 F,2.127887015755645,s.
2015/05/22,0.0,16.7,53.06 F,3.7186608788092648,s
2015/05/23,0.0,,53.06 F,2.61989707421035,Sun
2015/05/24,0.0,17.8,51.980000000000004 F,2.733254563930092,s.
2015/05/25,0.0,15.6,51.980000000000004 F,2.7023357204852565,Sun
2015/05/26,0.0,21.7,53.06 F,2.1338322293248178,s
2015/05/27,0.0,,53.06 F,1.8136506850646499,s.
2015/05/27,0.0,,53.06 F,1.8136506850646499,s.
2015/05/28,0.0,27.8,53.96 F,2.111174689262509,sun
2015/05/29,0.0,26.1,55.040000000000006 F,2.5157944436855257,Sun
2015/05/30,0.0,22.8,50.0 F,2.5062987998354647,s.
2015/05/31,0.0,25.0,53.06 F,2.217455278622748,s.
2015/06/01,nan,,53.06 F,3.4069905493069346,Fog
2015/06/02,0.5,17.8,55.040000000000006 F,5.038865060484045,s
